t,X0,Y0,Z0,X1,Y1,Z1,X'0,Y'0,Z'0,X'1,Y'1,Z'1
57.250000,0.523637,-0.833410,0.000000,1.134713,-0.046729,0.000000,-1.723562,-1.082321,0.000000,-3.833919,0.556799,0.000000
57.260000,0.506122,-0.844155,0.000000,1.096334,-0.041704,0.000000,-1.780151,-1.066711,0.000000,-3.841215,0.449070,0.000000
57.270000,0.488019,-0.854743,0.000000,1.057902,-0.037731,0.000000,-1.841162,-1.050630,0.000000,-3.844413,0.346528,0.000000
57.280000,0.469284,-0.865165,0.000000,1.019459,-0.034755,0.000000,-1.906631,-1.033615,0.000000,-3.843650,0.249576,0.000000
57.290000,0.449871,-0.875410,0.000000,0.981042,-0.032719,0.000000,-1.976562,-1.015176,0.000000,-3.839036,0.158642,0.000000
57.300000,0.429738,-0.885462,0.000000,0.942690,-0.031561,0.000000,-2.050921,-0.994797,0.000000,-3.830662,0.074177,0.000000
57.310000,0.408838,-0.895298,0.000000,0.904441,-0.031213,0.000000,-2.129622,-0.971931,0.000000,-3.818603,-0.003349,0.000000
57.320000,0.387131,-0.904890,0.000000,0.866330,-0.031603,0.000000,-2.212518,-0.946006,0.000000,-3.802913,-0.073451,0.000000
57.330000,0.364575,-0.914206,0.000000,0.828395,-0.032655,0.000000,-2.299387,-0.916419,0.000000,-3.783634,-0.135638,0.000000
57.340000,0.341131,-0.923204,0.000000,0.790670,-0.034288,0.000000,-2.389921,-0.882549,0.000000,-3.760792,-0.189420,0.000000
57.350000,0.316766,-0.931840,0.000000,0.753191,-0.036414,0.000000,-2.483711,-0.843761,0.000000,-3.734400,-0.234323,0.000000
57.360000,0.291448,-0.940061,0.000000,0.715993,-0.038943,0.000000,-2.580233,-0.799416,0.000000,-3.704457,-0.269897,0.000000
57.370000,0.265154,-0.947808,0.000000,0.679113,-0.041779,0.000000,-2.678843,-0.748888,0.000000,-3.670951,-0.295737,0.000000
57.380000,0.237867,-0.955016,0.000000,0.642586,-0.044824,0.000000,-2.778763,-0.691581,0.000000,-3.633859,-0.311498,0.000000
57.390000,0.209577,-0.961615,0.000000,0.606448,-0.047975,0.000000,-2.879081,-0.626952,0.000000,-3.593145,-0.316911,0.000000
57.400000,0.180287,-0.967529,0.000000,0.570736,-0.051127,0.000000,-2.978752,-0.554533,0.000000,-3.548768,-0.311805,0.000000
57.410000,0.150008,-0.972679,0.000000,0.535485,-0.054176,0.000000,-3.076604,-0.473962,0.000000,-3.500676,-0.296124,0.000000
57.420000,0.118765,-0.976981,0.000000,0.500735,-0.057015,0.000000,-3.171356,-0.385006,0.000000,-3.448819,-0.269940,0.000000
57.430000,0.086596,-0.980351,0.000000,0.466522,-0.059540,0.000000,-3.261638,-0.287593,0.000000,-3.393143,-0.233469,0.000000
57.440000,0.053552,-0.982705,0.000000,0.432885,-0.061651,0.000000,-3.346022,-0.181828,0.000000,-3.333604,-0.187079,0.000000
57.450000,0.019700,-0.983960,0.000000,0.399863,-0.063250,0.000000,-3.423060,-0.068022,0.000000,-3.270166,-0.131289,0.000000
57.460000,-0.014880,-0.984040,0.000000,0.367494,-0.064248,0.000000,-3.491325,0.053304,0.000000,-3.202813,-0.066772,0.000000
57.470000,-0.050093,-0.982872,0.000000,0.335819,-0.064559,0.000000,-3.549455,0.181412,0.000000,-3.131557,0.005658,0.000000
57.480000,-0.085831,-0.980392,0.000000,0.304876,-0.064111,0.000000,-3.596201,0.315352,0.000000,-3.056438,0.085057,0.000000
57.490000,-0.121975,-0.976549,0.000000,0.274703,-0.062839,0.000000,-3.630469,0.453976,0.000000,-2.977538,0.170375,0.000000
57.500000,-0.158396,-0.971301,0.000000,0.245338,-0.060688,0.000000,-3.651362,0.595966,0.000000,-2.894983,0.260478,0.000000
57.510000,-0.194955,-0.964623,0.000000,0.216815,-0.057617,0.000000,-3.658209,0.739865,0.000000,-2.808948,0.354172,0.000000
57.520000,-0.231511,-0.956503,0.000000,0.189170,-0.053596,0.000000,-3.650589,0.884113,0.000000,-2.719660,0.450237,0.000000
57.530000,-0.267918,-0.946945,0.000000,0.162432,-0.048609,0.000000,-3.628347,1.027097,0.000000,-2.627396,0.547449,0.000000
57.540000,-0.304030,-0.935971,0.000000,0.136630,-0.042648,0.000000,-3.591594,1.167190,0.000000,-2.532484,0.644610,0.000000
57.550000,-0.339703,-0.923616,0.000000,0.111790,-0.035720,0.000000,-3.540700,1.302803,0.000000,-2.435300,0.740569,0.000000
57.560000,-0.374799,-0.909935,0.000000,0.087931,-0.027844,0.000000,-3.476280,1.432421,0.000000,-2.336257,0.834243,0.000000
57.570000,-0.409186,-0.894993,0.000000,0.065069,-0.019046,0.000000,-3.399168,1.554646,0.000000,-2.235807,0.924635,0.000000
57.580000,-0.442743,-0.878871,0.000000,0.043218,-0.009365,0.000000,-3.310384,1.668225,0.000000,-2.134423,1.010844,0.000000
57.590000,-0.475359,-0.861660,0.000000,0.022382,0.001154,0.000000,-3.211103,1.772079,0.000000,-2.032598,1.092076,0.000000
57.600000,-0.506935,-0.843464,0.000000,0.002566,0.012457,0.000000,-3.102616,1.865316,0.000000,-1.930829,1.167645,0.000000
57.610000,-0.537385,-0.824392,0.000000,-0.016236,0.024486,0.000000,-2.986291,1.947244,0.000000,-1.829612,1.236979,0.000000
57.620000,-0.566639,-0.804559,0.000000,-0.034030,0.037175,0.000000,-2.863537,2.017373,0.000000,-1.729431,1.299616,0.000000
57.630000,-0.594639,-0.784085,0.000000,-0.050830,0.050455,0.000000,-2.735768,2.075411,0.000000,-1.630748,1.355199,0.000000
57.640000,-0.621342,-0.763091,0.000000,-0.066652,0.064254,0.000000,-2.604372,2.121253,0.000000,-1.533999,1.403474,0.000000
57.650000,-0.646719,-0.741700,0.000000,-0.081517,0.078499,0.000000,-2.470681,2.154968,0.000000,-1.439582,1.444282,0.000000
57.660000,-0.670753,-0.720032,0.000000,-0.095452,0.093115,0.000000,-2.335953,2.176779,0.000000,-1.347857,1.477548,0.000000
57.670000,-0.693438,-0.698203,0.000000,-0.108485,0.108025,0.000000,-2.201349,2.187048,0.000000,-1.259138,1.503277,0.000000
57.680000,-0.714783,-0.676328,0.000000,-0.120646,0.123155,0.000000,-2.067920,2.186246,0.000000,-1.173692,1.521542,0.000000
57.690000,-0.734804,-0.654513,0.000000,-0.131970,0.138432,0.000000,-1.936602,2.174938,0.000000,-1.091738,1.532475,0.000000
57.700000,-0.753525,-0.632862,0.000000,-0.142493,0.153781,0.000000,-1.808205,2.153758,0.000000,-1.013443,1.536260,0.000000
57.710000,-0.770980,-0.611469,0.000000,-0.152252,0.169134,0.000000,-1.683417,2.123387,0.000000,-0.938930,1.533124,0.000000
57.720000,-0.787208,-0.590422,0.000000,-0.161284,0.184421,0.000000,-1.562806,2.084536,0.000000,-0.868272,1.523325,0.000000
57.730000,-0.802252,-0.569804,0.000000,-0.169630,0.199579,0.000000,-1.446821,2.037926,0.000000,-0.801502,1.507152,0.000000
57.740000,-0.816160,-0.549687,0.000000,-0.177327,0.214544,0.000000,-1.335802,1.984278,0.000000,-0.738610,1.484912,0.000000
57.750000,-0.828985,-0.530139,0.000000,-0.184415,0.229258,0.000000,-1.229987,1.924295,0.000000,-0.679551,1.456925,0.000000
57.760000,-0.840778,-0.511220,0.000000,-0.190931,0.243665,0.000000,-1.129523,1.858654,0.000000,-0.624249,1.423520,0.000000
57.770000,-0.851594,-0.492983,0.000000,-0.196912,0.257711,0.000000,-1.034472,1.788000,0.000000,-0.572598,1.385031,0.000000
57.780000,-0.861486,-0.475475,0.000000,-0.202395,0.271349,0.000000,-0.944826,1.712935,0.000000,-0.524469,1.341791,0.000000
57.790000,-0.870508,-0.458737,0.000000,-0.207413,0.284533,0.000000,-0.860512,1.634020,0.000000,-0.479713,1.294129,0.000000
57.800000,-0.878713,-0.442806,0.000000,-0.211999,0.297218,0.000000,-0.781403,1.551770,0.000000,-0.438168,1.242368,0.000000
57.810000,-0.886153,-0.427711,0.000000,-0.216186,0.309367,0.000000,-0.707326,1.466650,0.000000,-0.399657,1.186824,0.000000
57.820000,-0.892876,-0.413481,0.000000,-0.220002,0.320943,0.000000,-0.638073,1.379081,0.000000,-0.363995,1.127803,0.000000
57.830000,-0.898929,-0.400137,0.000000,-0.223475,0.331913,0.000000,-0.573402,1.289439,0.000000,-0.330991,1.065598,0.000000
57.840000,-0.904358,-0.387698,0.000000,-0.226630,0.342246,0.000000,-0.513048,1.198054,0.000000,-0.300451,1.000493,0.000000
57.850000,-0.909204,-0.376180,0.000000,-0.229492,0.351914,0.000000,-0.456726,1.105217,0.000000,-0.272178,0.932760,0.000000
57.860000,-0.913505,-0.365597,0.000000,-0.232081,0.360893,0.000000,-0.404137,1.011181,0.000000,-0.245977,0.862659,0.000000
57.870000,-0.917298,-0.355960,0.000000,-0.234417,0.369160,0.000000,-0.354971,0.916163,0.000000,-0.221653,0.790439,0.000000
57.880000,-0.920615,-0.347277,0.000000,-0.236519,0.376695,0.000000,-0.308908,0.820350,0.000000,-0.199015,0.716337,0.000000
57.890000,-0.923485,-0.339555,0.000000,-0.238403,0.383481,0.000000,-0.265624,0.723899,0.000000,-0.177872,0.640580,0.000000
57.900000,-0.925936,-0.332800,0.000000,-0.240081,0.389502,0.000000,-0.224792,0.626943,0.000000,-0.158041,0.563386,0.000000
57.910000,-0.927988,-0.327017,0.000000,-0.241567,0.394745,0.000000,-0.186083,0.529593,0.000000,-0.139340,0.484965,0.000000
57.920000,-0.929663,-0.322210,0.000000,-0.242871,0.399198,0.000000,-0.149164,0.431942,0.000000,-0.121591,0.405518,0.000000
57.930000,-0.930976,-0.318379,0.000000,-0.244002,0.402852,0.000000,-0.113705,0.334067,0.000000,-0.104620,0.325239,0.000000
57.940000,-0.931941,-0.315529,0.000000,-0.244966,0.405701,0.000000,-0.079374,0.236033,0.000000,-0.088255,0.244319,0.000000
57.950000,-0.932567,-0.313659,0.000000,-0.245768,0.407737,0.000000,-0.045840,0.137896,0.000000,-0.072330,0.162942,0.000000
57.960000,-0.932859,-0.312771,0.000000,-0.246413,0.408959,0.000000,-0.012772,0.039704,0.000000,-0.056678,0.081290,0.000000
57.970000,-0.932822,-0.312865,0.000000,-0.246902,0.409363,0.000000,0.020160,-0.058498,0.000000,-0.041135,-0.000458,0.000000
57.980000,-0.932456,-0.313941,0.000000,-0.247236,0.408950,0.000000,0.053287,-0.156666,0.000000,-0.025540,-0.082121,0.000000
57.990000,-0.931755,-0.315998,0.000000,-0.247412,0.407721,0.000000,0.086939,-0.254757,0.000000,-0.009729,-0.163521,0.000000
58.000000,-0.930714,-0.319036,0.000000,-0.247429,0.405681,0.000000,0.121448,-0.352719,0.000000,0.006459,-0.244477,0.000000
58.010000,-0.929322,-0.323052,0.000000,-0.247281,0.402834,0.000000,0.157145,-0.450499,0.000000,0.023187,-0.324805,0.000000
58.020000,-0.927566,-0.328045,0.000000,-0.246963,0.399187,0.000000,0.194360,-0.548029,0.000000,0.040618,-0.404318,0.000000
58.030000,-0.925429,-0.334011,0.000000,-0.246466,0.394751,0.000000,0.233426,-0.645234,0.000000,0.058917,-0.482822,0.000000
58.040000,-0.922890,-0.340948,0.000000,-0.245781,0.389535,0.000000,0.274673,-0.742018,0.000000,0.078250,-0.560118,0.000000
58.050000,-0.919927,-0.348850,0.000000,-0.244897,0.383553,0.000000,0.318432,-0.838271,0.000000,0.098785,-0.636001,0.000000
58.060000,-0.916512,-0.357711,0.000000,-0.243801,0.376820,0.000000,0.365032,-0.933861,0.000000,0.120693,-0.710257,0.000000
58.070000,-0.912616,-0.367524,0.000000,-0.242478,0.369354,0.000000,0.414797,-1.028630,0.000000,0.144144,-0.782661,0.000000
58.080000,-0.908205,-0.378281,0.000000,-0.240912,0.361174,0.000000,0.468047,-1.122392,0.000000,0.169312,-0.852979,0.000000
58.090000,-0.903242,-0.389968,0.000000,-0.239085,0.352302,0.000000,0.525096,-1.214934,0.000000,0.196369,-0.920969,0.000000
58.100000,-0.897689,-0.402574,0.000000,-0.236978,0.342763,0.000000,0.586247,-1.306004,0.000000,0.225487,-0.986374,0.000000
58.110000,-0.891503,-0.416082,0.000000,-0.234568,0.332584,0.000000,0.651788,-1.395317,0.000000,0.256838,-1.048927,0.000000
58.120000,-0.884638,-0.430474,0.000000,-0.231833,0.321795,0.000000,0.721991,-1.482545,0.000000,0.290589,-1.108350,0.000000
58.130000,-0.877046,-0.445725,0.000000,-0.228748,0.310429,0.000000,0.797105,-1.567321,0.000000,0.326901,-1.164351,0.000000
58.140000,-0.868678,-0.461811,0.000000,-0.225286,0.298521,0.000000,0.877351,-1.649232,0.000000,0.365929,-1.216631,0.000000
58.150000,-0.859482,-0.478699,0.000000,-0.221420,0.286110,0.000000,0.962915,-1.727818,0.000000,0.407818,-1.264877,0.000000
58.160000,-0.849402,-0.496354,0.000000,-0.217120,0.273238,0.000000,1.053941,-1.802576,0.000000,0.452697,-1.308768,0.000000
58.170000,-0.838384,-0.514736,0.000000,-0.212355,0.259950,0.000000,1.150523,-1.872954,0.000000,0.500683,-1.347976,0.000000
58.180000,-0.826373,-0.533797,0.000000,-0.207095,0.246295,0.000000,1.252696,-1.938360,0.000000,0.551870,-1.382169,0.000000
58.190000,-0.813312,-0.553484,0.000000,-0.201307,0.232324,0.000000,1.360429,-1.998158,0.000000,0.606329,-1.411009,0.000000
58.200000,-0.799146,-0.573739,0.000000,-0.194958,0.218094,0.000000,1.473613,-2.051679,0.000000,0.664104,-1.434162,0.000000
58.210000,-0.783822,-0.594495,0.000000,-0.188014,0.203661,0.000000,1.592053,-2.098224,0.000000,0.725209,-1.451298,0.000000
58.220000,-0.767288,-0.615678,0.000000,-0.180443,0.189089,0.000000,1.715460,-2.137074,0.000000,0.789620,-1.462096,0.000000
58.230000,-0.749498,-0.637208,0.000000,-0.172211,0.174441,0.000000,1.843439,-2.167502,0.000000,0.857279,-1.466249,0.000000
58.240000,-0.730406,-0.658997,0.000000,-0.163286,0.159787,0.000000,1.975487,-2.188786,0.000000,0.928084,-1.463470,0.000000
58.250000,-0.709976,-0.680951,0.000000,-0.153639,0.145196,0.000000,2.110983,-2.200224,0.000000,1.001892,-1.453500,0.000000
58.260000,-0.688177,-0.702967,0.000000,-0.143239,0.130742,0.000000,2.249185,-2.201149,0.000000,1.078514,-1.436112,0.000000
58.270000,-0.664986,-0.724937,0.000000,-0.132060,0.116499,0.000000,2.389234,-2.190956,0.000000,1.157716,-1.411118,0.000000
58.280000,-0.640390,-0.746747,0.000000,-0.120077,0.102545,0.000000,2.530148,-2.169111,0.000000,1.239218,-1.378380,0.000000
58.290000,-0.614384,-0.768279,0.000000,-0.107269,0.088958,0.000000,2.670835,-2.135182,0.000000,1.322701,-1.337813,0.000000
58.300000,-0.586978,-0.789409,0.000000,-0.093618,0.075815,0.000000,2.810099,-2.088855,0.000000,1.407801,-1.289395,0.000000
58.310000,-0.558191,-0.810014,0.000000,-0.079109,0.063196,0.000000,2.946655,-2.029957,0.000000,1.494120,-1.233174,0.000000
58.320000,-0.528058,-0.829966,0.000000,-0.063733,0.051177,0.000000,3.079147,-1.958471,0.000000,1.581231,-1.169275,0.000000
58.330000,-0.496627,-0.849142,0.000000,-0.047483,0.039835,0.000000,3.206169,-1.874557,0.000000,1.668681,-1.097904,0.000000
58.340000,-0.463958,-0.867417,0.000000,-0.030360,0.029243,0.000000,3.326293,-1.778563,0.000000,1.756002,-1.019357,0.000000
58.350000,-0.430128,-0.884675,0.000000,-0.012365,0.019471,0.000000,3.438097,-1.671032,0.000000,1.842718,-0.934021,0.000000
58.360000,-0.395228,-0.900802,0.000000,0.006491,0.010584,0.000000,3.540197,-1.552708,0.000000,1.928355,-0.842380,0.000000
58.370000,-0.359361,-0.915696,0.000000,0.026197,0.002642,0.000000,3.631281,-1.424532,0.000000,2.012450,-0.745013,0.000000
58.380000,-0.322643,-0.929264,0.000000,0.046734,-0.004300,0.000000,3.710146,-1.287633,0.000000,2.094563,-0.642599,0.000000
58.390000,-0.285203,-0.941424,0.000000,0.068080,-0.010196,0.000000,3.775728,-1.143315,0.000000,2.174285,-0.535906,0.000000
58.400000,-0.247176,-0.952110,0.000000,0.090210,-0.015007,0.000000,3.827136,-0.993029,0.000000,2.251245,-0.425794,0.000000
58.410000,-0.208709,-0.961270,0.000000,0.113095,-0.018703,0.000000,3.863681,-0.838353,0.000000,2.325122,-0.313203,0.000000
58.420000,-0.169954,-0.968868,0.000000,0.136701,-0.021266,0.000000,3.884900,-0.680949,0.000000,2.395651,-0.199143,0.000000
58.430000,-0.131063,-0.974885,0.000000,0.160996,-0.022685,0.000000,3.890570,-0.522531,0.000000,2.462626,-0.084683,0.000000
58.440000,-0.092194,-0.979321,0.000000,0.185941,-0.022962,0.000000,3.880725,-0.364820,0.000000,2.525904,0.029068,0.000000
58.450000,-0.053500,-0.982190,0.000000,0.211501,-0.022110,0.000000,3.855650,-0.209504,0.000000,2.585409,0.140977,0.000000
58.460000,-0.015130,-0.983524,0.000000,0.237637,-0.020152,0.000000,3.815882,-0.058189,0.000000,2.641125,0.249910,0.000000
58.470000,0.022772,-0.983372,0.000000,0.264311,-0.017125,0.000000,3.762188,0.087632,0.000000,2.693097,0.354750,0.000000
58.480000,0.060071,-0.981794,0.000000,0.291487,-0.013074,0.000000,3.695548,0.226623,0.000000,2.741422,0.454423,0.000000
58.490000,0.096643,-0.978866,0.000000,0.319128,-0.008057,0.000000,3.617119,0.357632,0.000000,2.786245,0.547918,0.000000
58.500000,0.132378,-0.974672,0.000000,0.347201,-0.002140,0.000000,3.528201,0.479710,0.000000,2.827743,0.634305,0.000000
58.510000,0.167177,-0.969304,0.000000,0.375672,0.004603,0.000000,3.430197,0.592129,0.000000,2.866124,0.712758,0.000000
58.520000,0.200957,-0.962863,0.000000,0.404513,0.012087,0.000000,3.324572,0.694385,0.000000,2.901608,0.782566,0.000000
58.530000,0.233648,-0.955451,0.000000,0.433696,0.020223,0.000000,3.212807,0.786193,0.000000,2.934422,0.843143,0.000000
58.540000,0.265197,-0.947174,0.000000,0.463194,0.028917,0.000000,3.096367,0.867476,0.000000,2.964790,0.894037,0.000000
58.550000,0.295564,-0.938136,0.000000,0.492984,0.038070,0.000000,2.976658,0.938347,0.000000,2.992924,0.934929,0.000000
58.560000,0.324724,-0.928441,0.000000,0.523045,0.047582,0.000000,2.855004,0.999085,0.000000,3.019016,0.965630,0.000000
58.570000,0.352662,-0.918187,0.000000,0.553358,0.057349,0.000000,2.732620,1.050107,0.000000,3.043236,0.986076,0.000000
58.580000,0.379377,-0.907469,0.000000,0.583904,0.067269,0.000000,2.610597,1.091943,0.000000,3.065729,0.996315,0.000000
58.590000,0.404878,-0.896377,0.000000,0.614667,0.077242,0.000000,2.489892,1.125204,0.000000,3.086612,0.996498,0.000000
58.600000,0.429182,-0.884992,0.000000,0.645631,0.087166,0.000000,2.371327,1.150559,0.000000,3.105974,0.986862,0.000000
58.610000,0.452314,-0.873390,0.000000,0.676782,0.096947,0.000000,2.255583,1.168706,0.000000,3.123878,0.967715,0.000000
58.620000,0.474305,-0.861639,0.000000,0.708104,0.106490,0.000000,2.143217,1.180358,0.000000,3.140365,0.939421,0.000000
58.630000,0.495191,-0.849802,0.000000,0.739585,0.115706,0.000000,2.034660,1.186217,0.000000,3.155452,0.902388,0.000000
58.640000,0.515012,-0.837932,0.000000,0.771209,0.124510,0.000000,1.930238,1.186969,0.000000,3.169138,0.857051,0.000000
58.650000,0.533811,-0.826077,0.000000,0.802963,0.132821,0.000000,1.830176,1.183268,0.000000,3.181404,0.803863,0.000000
58.660000,0.551631,-0.814279,0.000000,0.834832,0.140563,0.000000,1.734618,1.175730,0.000000,3.192219,0.743282,0.000000
58.670000,0.568518,-0.802574,0.000000,0.866802,0.147664,0.000000,1.643637,1.164929,0.000000,3.201541,0.675764,0.000000
58.680000,0.584519,-0.790990,0.000000,0.898858,0.154057,0.000000,1.557246,1.151397,0.000000,3.209317,0.601757,0.000000
58.690000,0.599678,-0.779553,0.000000,0.930983,0.159679,0.000000,1.475412,1.135620,0.000000,3.215486,0.521693,0.000000
58.700000,0.614042,-0.768283,0.000000,0.963162,0.164472,0.000000,1.398064,1.118043,0.000000,3.219979,0.435986,0.000000
58.710000,0.627654,-0.757197,0.000000,0.995377,0.168381,0.000000,1.325104,1.099068,0.000000,3.222724,0.345028,0.000000
58.720000,0.640558,-0.746306,0.000000,1.027610,0.171356,0.000000,1.256414,1.079062,0.000000,3.223640,0.249188,0.000000
58.730000,0.652796,-0.735618,0.000000,1.059843,0.173350,0.000000,1.191859,1.058355,0.000000,3.222640,0.148809,0.000000
58.740000,0.664409,-0.725140,0.000000,1.092056,0.174318,0.000000,1.131301,1.037248,0.000000,3.219632,0.044212,0.000000
58.750000,0.675435,-0.714873,0.000000,1.124229,0.174221,0.000000,1.074593,1.016014,0.000000,3.214517,-0.064309,0.000000
58.760000,0.685913,-0.704819,0.000000,1.156339,0.173020,0.000000,1.021592,0.994903,0.000000,3.207188,-0.176481,0.000000
58.770000,0.695879,-0.694974,0.000000,1.188365,0.170680,0.000000,0.972154,0.974144,0.000000,3.197529,-0.292056,0.000000
58.780000,0.705368,-0.685334,0.000000,1.220282,0.167168,0.000000,0.926142,0.953950,0.000000,3.185414,-0.410804,0.000000
58.790000,0.714413,-0.675893,0.000000,1.252064,0.162454,0.000000,0.883426,0.934519,0.000000,3.170706,-0.532518,0.000000
58.800000,0.723047,-0.666641,0.000000,1.283687,0.156508,0.000000,0.843881,0.916039,0.000000,3.153254,-0.657007,0.000000
58.810000,0.731301,-0.657568,0.000000,1.315120,0.149305,0.000000,0.807393,0.898691,0.000000,3.132891,-0.784097,0.000000
58.820000,0.739204,-0.648663,0.000000,1.346334,0.140818,0.000000,0.773854,0.882647,0.000000,3.109434,-0.913628,0.000000
58.830000,0.746787,-0.639910,0.000000,1.377297,0.131025,0.000000,0.743170,0.868080,0.000000,3.082677,-1.045453,0.000000
58.840000,0.754077,-0.631296,0.000000,1.407976,0.119902,0.000000,0.715250,0.855157,0.000000,3.052391,-1.179433,0.000000
58.850000,0.761101,-0.622801,0.000000,1.438333,0.107429,0.000000,0.690015,0.844049,0.000000,3.018318,-1.315441,0.000000
58.860000,0.767886,-0.614408,0.000000,1.468329,0.093587,0.000000,0.667395,0.834929,0.000000,2.980171,-1.453354,0.000000
58.870000,0.774458,-0.606095,0.000000,1.497921,0.078356,0.000000,0.647326,0.827973,0.000000,2.937623,-1.593050,0.000000
58.880000,0.780841,-0.597841,0.000000,1.527065,0.061720,0.000000,0.629751,0.823361,0.000000,2.890305,-1.734410,0.000000
58.890000,0.787061,-0.589620,0.000000,1.555710,0.043663,0.000000,0.614618,0.821284,0.000000,2.837797,-1.877308,0.000000
58.900000,0.793141,-0.581406,0.000000,1.583802,0.024170,0.000000,0.601878,0.821936,0.000000,2.779623,-2.021614,0.000000
58.910000,0.799106,-0.573171,0.000000,1.611282,0.003227,0.000000,0.591486,0.825520,0.000000,2.715237,-2.167179,0.000000
58.920000,0.804979,-0.564885,0.000000,1.638084,-0.019178,0.000000,0.583393,0.832245,0.000000,2.644014,-2.313837,0.000000
58.930000,0.810781,-0.556515,0.000000,1.664137,-0.043053,0.000000,0.577546,0.842326,0.000000,2.565238,-2.461393,0.000000
58.940000,0.816537,-0.548027,0.000000,1.689361,-0.068408,0.000000,0.573882,0.855979,0.000000,2.478087,-2.609612,0.000000
58.950000,0.822266,-0.539383,0.000000,1.713668,-0.095247,0.000000,0.572321,0.873413,0.000000,2.381613,-2.758203,0.000000
58.960000,0.827990,-0.530545,0.000000,1.736959,-0.123572,0.000000,0.572760,0.894822,0.000000,2.274727,-2.906806,0.000000
58.970000,0.833728,-0.521473,0.000000,1.759124,-0.153381,0.000000,0.575060,0.920369,0.000000,2.156179,-3.054967,0.000000
58.980000,0.839497,-0.512124,0.000000,1.780039,-0.184668,0.000000,0.579033,0.950161,0.000000,2.024537,-3.202104,0.000000
58.990000,0.845313,-0.502455,0.000000,1.799565,-0.217418,0.000000,0.584421,0.984212,0.000000,1.878176,-3.347476,0.000000
59.000000,0.851189,-0.492425,0.000000,1.817547,-0.251608,0.000000,0.590880,1.022397,0.000000,1.715276,-3.490133,0.000000
59.010000,0.857133,-0.481995,0.000000,1.833809,-0.287207,0.000000,0.597945,1.064373,0.000000,1.533830,-3.628859,0.000000
59.020000,0.863148,-0.471128,0.000000,1.848155,-0.324167,0.000000,0.605002,1.109486,0.000000,1.331702,-3.762113,0.000000
59.030000,0.869230,-0.459798,0.000000,1.860367,-0.362425,0.000000,0.611254,1.156646,0.000000,1.106729,-3.887961,0.000000
59.040000,0.875367,-0.447993,0.000000,1.870206,-0.401894,0.000000,0.615694,1.204173,0.000000,0.856907,-4.004031,0.000000
59.050000,0.881534,-0.435721,0.000000,1.877417,-0.442463,0.000000,0.617098,1.249643,0.000000,0.580703,-4.107507,0.000000
59.060000,0.887694,-0.423018,0.000000,1.881730,-0.483992,0.000000,0.614049,1.289759,0.000000,0.277480,-4.195199,0.000000
59.070000,0.893795,-0.409958,0.000000,1.882879,-0.526304,0.000000,0.605032,1.320326,0.000000,-0.051950,-4.263753,0.000000
59.080000,0.899770,-0.396660,0.000000,1.880613,-0.569192,0.000000,0.588598,1.336426,0.000000,-0.404754,-4.310033,0.000000
59.090000,0.905538,-0.383295,0.000000,1.874723,-0.612422,0.000000,0.563617,1.332864,0.000000,-0.775676,-4.331664,0.000000
59.100000,0.911012,-0.370084,0.000000,1.865065,-0.655740,0.000000,0.529544,1.304905,0.000000,-1.157045,-4.327642,0.000000
59.110000,0.916099,-0.357290,0.000000,1.851579,-0.698892,0.000000,0.486628,1.249137,0.000000,-1.539405,-4.298803,0.000000
59.120000,0.920718,-0.345199,0.000000,1.834307,-0.741642,0.000000,0.435935,1.164190,0.000000,-1.912735,-4.247917,0.000000
59.130000,0.924798,-0.334100,0.000000,1.813385,-0.783791,0.000000,0.379148,1.050999,0.000000,-2.267917,-4.179316,0.000000
59.140000,0.928287,-0.324263,0.000000,1.789032,-0.825187,0.000000,0.318209,0.912511,0.000000,-2.597963,-4.098151,0.000000
59.150000,0.931154,-0.315920,0.000000,1.761524,-0.865729,0.000000,0.254927,0.752976,0.000000,-2.898613,-4.009551,0.000000
59.160000,0.933383,-0.309258,0.000000,1.731164,-0.905368,0.000000,0.190678,0.577121,0.000000,-3.168259,-3.917980,0.000000
59.170000,0.934967,-0.304417,0.000000,1.698261,-0.944091,0.000000,0.126273,0.389484,0.000000,-3.407393,-3.826886,0.000000
59.180000,0.935908,-0.301495,0.000000,1.663111,-0.981915,0.000000,0.061961,0.194014,0.000000,-3.617887,-3.738660,0.000000
59.190000,0.936206,-0.300552,0.000000,1.625990,-1.018878,0.000000,-0.002489,-0.006075,0.000000,-3.802344,-3.654772,0.000000
59.200000,0.935856,-0.301623,0.000000,1.587142,-1.055028,0.000000,-0.067665,-0.208275,0.000000,-3.963607,-3.575983,0.000000
59.210000,0.934848,-0.304718,0.000000,1.546786,-1.090416,0.000000,-0.134397,-0.410663,0.000000,-4.104444,-3.502563,0.000000
59.220000,0.933160,-0.309832,0.000000,1.505113,-1.125097,0.000000,-0.203661,-0.611763,0.000000,-4.227386,-3.434474,0.000000
59.230000,0.930763,-0.316945,0.000000,1.462290,-1.159122,0.000000,-0.276503,-0.810408,0.000000,-4.334659,-3.371505,0.000000
59.240000,0.927614,-0.326029,0.000000,1.418465,-1.192543,0.000000,-0.353990,-1.005624,0.000000,-4.428172,-3.313366,0.000000
59.250000,0.923664,-0.337043,0.000000,1.373767,-1.225405,0.000000,-0.437163,-1.196546,0.000000,-4.509544,-3.259747,0.000000
