t,X0,Y0,Z0,X'0,Y'0,Z'0
7.410000,0.897179,-0.441694,0.000000,-1.300223,-2.641051,0.000000
7.420000,0.883585,-0.468296,0.000000,-1.419441,-2.678219,0.000000
7.430000,0.868774,-0.495233,0.000000,-1.543661,-2.708005,0.000000
7.440000,0.852696,-0.522430,0.000000,-1.672551,-2.729899,0.000000
7.450000,0.835308,-0.549803,0.000000,-1.805714,-2.743399,0.000000
7.460000,0.816569,-0.577268,0.000000,-1.942694,-2.748024,0.000000
7.470000,0.796443,-0.604733,0.000000,-2.082973,-2.743315,0.000000
7.480000,0.774901,-0.632102,0.000000,-2.225970,-2.728845,0.000000
7.490000,0.751917,-0.659276,0.000000,-2.371044,-2.704226,0.000000
7.500000,0.727475,-0.686152,0.000000,-2.517497,-2.669118,0.000000
7.510000,0.701565,-0.712622,0.000000,-2.664577,-2.623237,0.000000
7.520000,0.674184,-0.738580,0.000000,-2.811482,-2.566358,0.000000
7.530000,0.645339,-0.763912,0.000000,-2.957364,-2.498329,0.000000
7.540000,0.615043,-0.788509,0.000000,-3.101340,-2.419074,0.000000
7.550000,0.583321,-0.812256,0.000000,-3.242496,-2.328600,0.000000
7.560000,0.550206,-0.835044,0.000000,-3.379898,-2.227001,0.000000
7.570000,0.515739,-0.856760,0.000000,-3.512600,-2.114464,0.000000
7.580000,0.479973,-0.877297,0.000000,-3.639655,-1.991273,0.000000
7.590000,0.442968,-0.896551,0.000000,-3.760128,-1.857807,0.000000
7.600000,0.404795,-0.914421,0.000000,-3.873105,-1.714547,0.000000
7.610000,0.365534,-0.930811,0.000000,-3.977706,-1.562066,0.000000
7.620000,0.325272,-0.945634,0.000000,-4.073096,-1.401035,0.000000
7.630000,0.284105,-0.958806,0.000000,-4.158497,-1.232213,0.000000
7.640000,0.242137,-0.970255,0.000000,-4.233202,-1.056444,0.000000
7.650000,0.199479,-0.979915,0.000000,-4.296579,-0.874647,0.000000
7.660000,0.156245,-0.987731,0.000000,-4.348087,-0.687811,0.000000
7.670000,0.112558,-0.993658,0.000000,-4.387282,-0.496980,0.000000
7.680000,0.068542,-0.997661,0.000000,-4.413821,-0.303245,0.000000
7.690000,0.024325,-0.999717,0.000000,-4.427471,-0.107731,0.000000
7.700000,-0.019964,-0.999813,0.000000,-4.428113,0.088416,0.000000
7.710000,-0.064194,-0.997950,0.000000,-4.415740,0.284043,0.000000
7.720000,-0.108236,-0.994138,0.000000,-4.390462,0.478004,0.000000
7.730000,-0.151961,-0.988399,0.000000,-4.352501,0.669170,0.000000
7.740000,-0.195245,-0.980768,0.000000,-4.302187,0.856447,0.000000
7.750000,-0.237965,-0.971287,0.000000,-4.239956,1.038785,0.000000
7.760000,-0.280006,-0.960012,0.000000,-4.166340,1.215189,0.000000
7.770000,-0.321256,-0.947006,0.000000,-4.081962,1.384734,0.000000
7.780000,-0.361611,-0.932343,0.000000,-3.987523,1.546567,0.000000
7.790000,-0.400975,-0.916103,0.000000,-3.883793,1.699921,0.000000
7.800000,-0.439259,-0.898375,0.000000,-3.771603,1.844116,0.000000
7.810000,-0.476382,-0.879253,0.000000,-3.651828,1.978569,0.000000
7.820000,-0.512273,-0.858838,0.000000,-3.525380,2.102790,0.000000
7.830000,-0.546871,-0.837233,0.000000,-3.393193,2.216390,0.000000
7.840000,-0.580121,-0.814546,0.000000,-3.256212,2.319076,0.000000
7.850000,-0.611982,-0.790888,0.000000,-3.115384,2.410651,0.000000
7.860000,-0.642419,-0.766371,0.000000,-2.971645,2.491013,0.000000
7.870000,-0.671408,-0.741105,0.000000,-2.825912,2.560145,0.000000
7.880000,-0.698934,-0.715205,0.000000,-2.679070,2.618116,0.000000
7.890000,-0.724989,-0.688780,0.000000,-2.531971,2.665072,0.000000
7.900000,-0.749575,-0.661939,0.000000,-2.385423,2.701228,0.000000
7.910000,-0.772702,-0.634790,0.000000,-2.240181,2.726866,0.000000
7.920000,-0.794385,-0.607436,0.000000,-2.096951,2.742319,0.000000
7.930000,-0.814650,-0.579977,0.000000,-1.956378,2.747971,0.000000
7.940000,-0.833524,-0.552508,0.000000,-1.819049,2.744245,0.000000
7.950000,-0.851043,-0.525121,0.000000,-1.685489,2.731598,0.000000
7.960000,-0.867248,-0.497904,0.000000,-1.556161,2.710509,0.000000
7.970000,-0.882182,-0.470938,0.000000,-1.431465,2.681478,0.000000
7.980000,-0.895894,-0.444299,0.000000,-1.311742,2.645014,0.000000
7.990000,-0.908434,-0.418061,0.000000,-1.197273,2.601634,0.000000
8.000000,-0.919857,-0.392288,0.000000,-1.088282,2.551851,0.000000
8.010000,-0.930219,-0.367043,0.000000,-0.984938,2.496176,0.000000
8.020000,-0.939575,-0.342382,0.000000,-0.887360,2.435107,0.000000
8.030000,-0.947985,-0.318357,0.000000,-0.795617,2.369130,0.000000
8.040000,-0.955507,-0.295015,0.000000,-0.709735,2.298711,0.000000
8.050000,-0.962200,-0.272396,0.000000,-0.629698,2.224300,0.000000
8.060000,-0.968120,-0.250541,0.000000,-0.555451,2.146320,0.000000
8.070000,-0.973328,-0.229481,0.000000,-0.486908,2.065173,0.000000
8.080000,-0.977877,-0.209246,0.000000,-0.423949,1.981234,0.000000
8.090000,-0.981825,-0.189864,0.000000,-0.366428,1.894854,0.000000
8.100000,-0.985223,-0.171356,0.000000,-0.314176,1.806353,0.000000
8.110000,-0.988125,-0.153743,0.000000,-0.267002,1.716029,0.000000
8.120000,-0.990580,-0.137041,0.000000,-0.224695,1.624150,0.000000
8.130000,-0.992635,-0.121264,0.000000,-0.187032,1.530958,0.000000
8.140000,-0.994335,-0.106425,0.000000,-0.153773,1.436672,0.000000
8.150000,-0.995724,-0.092534,0.000000,-0.124670,1.341484,0.000000
8.160000,-0.996841,-0.079598,0.000000,-0.099462,1.245564,0.000000
8.170000,-0.997725,-0.067625,0.000000,-0.077885,1.149058,0.000000
8.180000,-0.998410,-0.056619,0.000000,-0.059666,1.052094,0.000000
8.190000,-0.998929,-0.046584,0.000000,-0.044529,0.954777,0.000000
8.200000,-0.999310,-0.037524,0.000000,-0.032191,0.857198,0.000000
8.210000,-0.999581,-0.029441,0.000000,-0.022371,0.759427,0.000000
8.220000,-0.999765,-0.022336,0.000000,-0.014783,0.661525,0.000000
8.230000,-0.999883,-0.016210,0.000000,-0.009140,0.563534,0.000000
8.240000,-0.999953,-0.011065,0.000000,-0.005155,0.465488,0.000000
8.250000,-0.999991,-0.006901,0.000000,-0.002539,0.367412,0.000000
8.260000,-1.000008,-0.003717,0.000000,-0.001005,0.269320,0.000000
8.270000,-1.000014,-0.001514,0.000000,-0.000263,0.171222,0.000000
8.280000,-1.000015,-0.000293,0.000000,-0.000025,0.073123,0.000000
8.290000,-1.000015,-0.000052,0.000000,-0.000002,-0.024977,0.000000
8.300000,-1.000014,-0.000792,0.000000,0.000094,-0.123077,0.000000
8.310000,-1.000012,-0.002513,0.000000,0.000552,-0.221177,0.000000
8.320000,-1.000001,-0.005216,0.000000,0.001662,-0.319272,0.000000
8.330000,-0.999975,-0.008899,0.000000,0.003711,-0.417358,0.000000
8.340000,-0.999923,-0.013563,0.000000,0.006988,-0.515420,0.000000
8.350000,-0.999830,-0.019207,0.000000,0.011781,-0.613442,0.000000
8.360000,-0.999681,-0.025831,0.000000,0.018379,-0.711392,0.000000
8.370000,-0.999456,-0.033435,0.000000,0.027068,-0.809234,0.000000
8.380000,-0.999132,-0.042016,0.000000,0.038134,-0.906915,0.000000
8.390000,-0.998684,-0.051572,0.000000,0.051862,-1.004371,0.000000
8.400000,-0.998085,-0.062102,0.000000,0.068534,-1.101521,0.000000
8.410000,-0.997303,-0.073601,0.000000,0.088429,-1.198266,0.000000
8.420000,-0.996305,-0.086066,0.000000,0.111821,-1.294491,0.000000
8.430000,-0.995054,-0.099489,0.000000,0.138979,-1.390058,0.000000
8.440000,-0.993512,-0.113864,0.000000,0.170167,-1.484809,0.000000
8.450000,-0.991636,-0.129182,0.000000,0.205638,-1.578563,0.000000
8.460000,-0.989384,-0.145431,0.000000,0.245637,-1.671115,0.000000
8.470000,-0.986708,-0.162599,0.000000,0.290395,-1.762235,0.000000
8.480000,-0.983559,-0.180670,0.000000,0.340129,-1.851666,0.000000
8.490000,-0.979888,-0.199626,0.000000,0.395041,-1.939125,0.000000
8.500000,-0.975641,-0.219445,0.000000,0.455311,-2.024304,0.000000
8.510000,-0.970763,-0.240103,0.000000,0.521098,-2.106867,0.000000
8.520000,-0.965200,-0.261573,0.000000,0.592532,-2.186450,0.000000
8.530000,-0.958893,-0.283821,0.000000,0.669718,-2.262664,0.000000
8.540000,-0.951786,-0.306813,0.000000,0.752727,-2.335097,0.000000
8.550000,-0.943819,-0.330509,0.000000,0.841594,-2.403311,0.000000
8.560000,-0.934935,-0.354864,0.000000,0.936314,-2.466849,0.000000
8.570000,-0.925074,-0.379829,0.000000,1.036840,-2.525233,0.000000
8.580000,-0.914179,-0.405350,0.000000,1.143077,-2.577971,0.000000
8.590000,-0.902194,-0.431368,0.000000,1.254882,-2.624558,0.000000
8.600000,-0.889063,-0.457819,0.000000,1.372057,-2.664481,0.000000
8.610000,-0.874735,-0.484633,0.000000,1.494351,-2.697224,0.000000
8.620000,-0.859160,-0.511738,0.000000,1.621452,-2.722275,0.000000
8.630000,-0.842292,-0.539052,0.000000,1.752988,-2.739127,0.000000
8.640000,-0.824087,-0.566491,0.000000,1.888529,-2.747291,0.000000
8.650000,-0.804509,-0.593967,0.000000,2.027579,-2.746297,0.000000
8.660000,-0.783526,-0.621385,0.000000,2.169581,-2.735705,0.000000
8.670000,-0.761110,-0.648648,0.000000,2.313920,-2.715111,0.000000
8.680000,-0.737242,-0.675653,0.000000,2.459918,-2.684157,0.000000
8.690000,-0.711908,-0.702295,0.000000,2.606844,-2.642533,0.000000
8.700000,-0.685104,-0.728467,0.000000,2.753916,-2.589991,0.000000
8.710000,-0.656832,-0.754058,0.000000,2.900301,-2.526351,0.000000
8.720000,-0.627104,-0.778957,0.000000,3.045132,-2.451506,0.000000
8.730000,-0.595938,-0.803051,0.000000,3.187504,-2.365428,0.000000
8.740000,-0.563365,-0.826228,0.000000,3.326491,-2.268177,0.000000
8.750000,-0.529423,-0.848378,0.000000,3.461149,-2.159904,0.000000
8.760000,-0.494159,-0.869390,0.000000,3.590532,-2.040854,0.000000
8.770000,-0.457633,-0.889160,0.000000,3.713698,-1.911370,0.000000
8.780000,-0.419909,-0.907584,0.000000,3.829723,-1.771890,0.000000
8.790000,-0.381065,-0.924566,0.000000,3.937712,-1.622954,0.000000
8.800000,-0.341185,-0.940014,0.000000,4.036811,-1.465193,0.000000
8.810000,-0.300361,-0.953843,0.000000,4.126220,-1.299333,0.000000
8.820000,-0.258695,-0.965976,0.000000,4.205202,-1.126186,0.000000
8.830000,-0.216294,-0.976345,0.000000,4.273093,-0.946641,0.000000
8.840000,-0.173272,-0.984891,0.000000,4.329317,-0.761662,0.000000
8.850000,-0.129748,-0.991564,0.000000,4.373390,-0.572271,0.000000
8.860000,-0.085846,-0.996325,0.000000,4.404929,-0.379544,0.000000
8.870000,-0.041692,-0.999147,0.000000,4.423657,-0.184594,0.000000
8.880000,0.002584,-1.000014,0.000000,4.429411,0.011441,0.000000
8.890000,0.046852,-0.998919,0.000000,4.422139,0.207408,0.000000
8.900000,0.090983,-0.995869,0.000000,4.401905,0.402157,0.000000
8.910000,0.134848,-0.990883,0.000000,4.368888,0.594552,0.000000
8.920000,0.178319,-0.983990,0.000000,4.323376,0.783482,0.000000
8.930000,0.221275,-0.975229,0.000000,4.265764,0.967878,0.000000
8.940000,0.263596,-0.964651,0.000000,4.196547,1.146725,0.000000
8.950000,0.305169,-0.952316,0.000000,4.116314,1.319067,0.000000
8.960000,0.345888,-0.938294,0.000000,4.025735,1.484021,0.000000
8.970000,0.385652,-0.922663,0.000000,3.925556,1.640788,0.000000
8.980000,0.424370,-0.905508,0.000000,3.816585,1.788652,0.000000
8.990000,0.461957,-0.886922,0.000000,3.699680,1.926991,0.000000
9.000000,0.498340,-0.867002,0.000000,3.575741,2.055278,0.000000
9.010000,0.533452,-0.845851,0.000000,3.445695,2.173086,0.000000
9.020000,0.567236,-0.823576,0.000000,3.310483,2.280084,0.000000
9.030000,0.599647,-0.800286,0.000000,3.171054,2.376037,0.000000
9.040000,0.630647,-0.776093,0.000000,3.028348,2.460805,0.000000
9.050000,0.660206,-0.751108,0.000000,2.883290,2.534340,0.000000
9.060000,0.688308,-0.725443,0.000000,2.736780,2.596678,0.000000
9.070000,0.714940,-0.699211,0.000000,2.589685,2.647935,0.000000
9.080000,0.740102,-0.672521,0.000000,2.442828,2.688300,0.000000
9.090000,0.763800,-0.645480,0.000000,2.296987,2.718029,0.000000
9.100000,0.786048,-0.618195,0.000000,2.152888,2.737436,0.000000
9.110000,0.806866,-0.590765,0.000000,2.011200,2.746886,0.000000
9.120000,0.826282,-0.563289,0.000000,1.872532,2.746789,0.000000
9.130000,0.844328,-0.535859,0.000000,1.737435,2.737587,0.000000
9.140000,0.861044,-0.508566,0.000000,1.606396,2.719752,0.000000
9.150000,0.876471,-0.481492,0.000000,1.479838,2.693778,0.000000
9.160000,0.890657,-0.454716,0.000000,1.358127,2.660170,0.000000
9.170000,0.903651,-0.428312,0.000000,1.241567,2.619444,0.000000
9.180000,0.915506,-0.402349,0.000000,1.130403,2.572113,0.000000
9.190000,0.926278,-0.376890,0.000000,1.024826,2.518691,0.000000
9.200000,0.936022,-0.351994,0.000000,0.924974,2.459681,0.000000
9.210000,0.944796,-0.327713,0.000000,0.830936,2.395573,0.000000
9.220000,0.952660,-0.304098,0.000000,0.742754,2.326844,0.000000
9.230000,0.959671,-0.281190,0.000000,0.660427,2.253948,0.000000
9.240000,0.965888,-0.259031,0.000000,0.583916,2.177319,0.000000
9.250000,0.971369,-0.237655,0.000000,0.513147,2.097370,0.000000
9.260000,0.976170,-0.217093,0.000000,0.448012,2.014484,0.000000
9.270000,0.980347,-0.197374,0.000000,0.388375,1.929022,0.000000
9.280000,0.983955,-0.178520,0.000000,0.334077,1.841318,0.000000
9.290000,0.987046,-0.160554,0.000000,0.284934,1.751676,0.000000
9.300000,0.989670,-0.143492,0.000000,0.240742,1.660377,0.000000
9.310000,0.991876,-0.127351,0.000000,0.201284,1.567673,0.000000
9.320000,0.993711,-0.112143,0.000000,0.166326,1.473793,0.000000
9.330000,0.995217,-0.097879,0.000000,0.135621,1.378937,0.000000
9.340000,0.996437,-0.084567,0.000000,0.108916,1.283286,0.000000
9.350000,0.997408,-0.072215,0.000000,0.085946,1.186994,0.000000
9.360000,0.998167,-0.060829,0.000000,0.066441,1.090196,0.000000
9.370000,0.998747,-0.050412,0.000000,0.050127,0.993006,0.000000
9.380000,0.999179,-0.040969,0.000000,0.036723,0.895520,0.000000
9.390000,0.999491,-0.032503,0.000000,0.025948,0.797817,0.000000
9.400000,0.999706,-0.025014,0.000000,0.017518,0.699961,0.000000
9.410000,0.999848,-0.018504,0.000000,0.011145,0.602000,0.000000
9.420000,0.999935,-0.012974,0.000000,0.006543,0.503973,0.000000
9.430000,0.999984,-0.008424,0.000000,0.003424,0.405906,0.000000
9.440000,1.000007,-0.004856,0.000000,0.001499,0.307819,0.000000
9.450000,1.000017,-0.002268,0.000000,0.000480,0.209723,0.000000
9.460000,1.000019,-0.000661,0.000000,0.000078,0.111623,0.000000
9.470000,1.000019,-0.000036,0.000000,0.000005,0.013523,0.000000
9.480000,1.000019,-0.000391,0.000000,-0.000029,-0.084576,0.000000
9.490000,1.000018,-0.001727,0.000000,-0.000311,-0.182676,0.000000
9.500000,1.000011,-0.004044,0.000000,-0.001131,-0.280774,0.000000
9.510000,0.999992,-0.007343,0.000000,-0.002778,-0.378864,0.000000
9.520000,0.999952,-0.011622,0.000000,-0.005539,-0.476938,0.000000
9.530000,0.999877,-0.016881,0.000000,-0.009703,-0.574978,0.000000
9.540000,0.999752,-0.023121,0.000000,-0.015559,-0.672961,0.000000
9.550000,0.999559,-0.030340,0.000000,-0.023394,-0.770850,0.000000
9.560000,0.999277,-0.038538,0.000000,-0.033494,-0.868602,0.000000
9.570000,0.998881,-0.047712,0.000000,-0.046144,-0.966154,0.000000
9.580000,0.998344,-0.057860,0.000000,-0.061628,-1.063435,0.000000
9.590000,0.997638,-0.068979,0.000000,-0.080225,-1.160351,0.000000
9.600000,0.996729,-0.081065,0.000000,-0.102213,-1.256795,0.000000
9.610000,0.995581,-0.094113,0.000000,-0.127862,-1.352638,0.000000
9.620000,0.994158,-0.108115,0.000000,-0.157438,-1.447730,0.000000
9.630000,0.992419,-0.123064,0.000000,-0.191198,-1.541898,0.000000
9.640000,0.990320,-0.138950,0.000000,-0.229392,-1.634948,0.000000
9.650000,0.987815,-0.155759,0.000000,-0.272256,-1.726658,0.000000
9.660000,0.984858,-0.173478,0.000000,-0.320013,-1.816784,0.000000
9.670000,0.981398,-0.192088,0.000000,-0.372871,-1.905052,0.000000
9.680000,0.977383,-0.211571,0.000000,-0.431018,-1.991164,0.000000
9.690000,0.972760,-0.231903,0.000000,-0.494622,-2.074795,0.000000
9.700000,0.967472,-0.253058,0.000000,-0.563826,-2.155592,0.000000
9.710000,0.961464,-0.275005,0.000000,-0.638744,-2.233176,0.000000
9.720000,0.954678,-0.297709,0.000000,-0.719462,-2.307143,0.000000
9.730000,0.947055,-0.321134,0.000000,-0.806028,-2.377066,0.000000
9.740000,0.938538,-0.345236,0.000000,-0.898454,-2.442495,0.000000
9.750000,0.929067,-0.369967,0.000000,-0.996709,-2.502959,0.000000
9.760000,0.918584,-0.395277,0.000000,-1.100719,-2.557972,0.000000
9.770000,0.907034,-0.421107,0.000000,-1.210359,-2.607033,0.000000
9.780000,0.894359,-0.447396,0.000000,-1.325453,-2.649633,0.000000
9.790000,0.880507,-0.474076,0.000000,-1.445771,-2.685255,0.000000
9.800000,0.865427,-0.501076,0.000000,-1.571026,-2.713385,0.000000
9.810000,0.849071,-0.528317,0.000000,-1.700869,-2.733514,0.000000
9.820000,0.831396,-0.555718,0.000000,-1.834893,-2.745145,0.000000
9.830000,0.812361,-0.583190,0.000000,-1.972628,-2.747799,0.000000
9.840000,0.791933,-0.610642,0.000000,-2.113541,-2.741024,0.000000
9.850000,0.770082,-0.637978,0.000000,-2.257039,-2.724402,0.000000
9.860000,0.746785,-0.665096,0.000000,-2.402470,-2.697553,0.000000
9.870000,0.722028,-0.691894,0.000000,-2.549122,-2.660150,0.000000
9.880000,0.695801,-0.718263,0.000000,-2.696232,-2.611919,0.000000
9.890000,0.668105,-0.744095,0.000000,-2.842987,-2.552652,0.000000
9.900000,0.638946,-0.769279,0.000000,-2.988533,-2.482213,0.000000
9.910000,0.608341,-0.793702,0.000000,-3.131979,-2.400541,0.000000
9.920000,0.576316,-0.817253,0.000000,-3.272405,-2.307664,0.000000
9.930000,0.542906,-0.839819,0.000000,-3.408874,-2.203693,0.000000
9.940000,0.508155,-0.861290,0.000000,-3.540440,-2.088839,0.000000
9.950000,0.472117,-0.881560,0.000000,-3.666156,-1.963403,0.000000
9.960000,0.434855,-0.900524,0.000000,-3.785092,-1.827789,0.000000
9.970000,0.396441,-0.918084,0.000000,-3.896338,-1.682495,0.000000
9.980000,0.356956,-0.934144,0.000000,-3.999025,-1.528117,0.000000
9.990000,0.316491,-0.948618,0.000000,-4.092328,-1.365345,0.000000
10.000000,0.275144,-0.961425,0.000000,-4.175485,-1.194957,0.000000
