t,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X'0,Y'0,Z'0,X'1,Y'1,Z'1,X'2,Y'2,Z'2
23.500000,-0.981403,0.191955,0.000000,-0.412129,-0.630191,0.000000,-0.671786,-1.595894,0.000000,0.653483,3.341051,0.000000,-4.084010,0.060696,0.000000,-3.553946,-0.081827,0.000000
23.517000,-0.969540,0.244931,0.000000,-0.483511,-0.629010,0.000000,-0.731928,-1.597665,0.000000,0.729144,2.886260,0.000000,-4.313281,0.081991,0.000000,-3.520496,-0.121324,0.000000
23.534000,-0.957043,0.289942,0.000000,-0.558720,-0.627302,0.000000,-0.791450,-1.599845,0.000000,0.728841,2.405766,0.000000,-4.531866,0.121244,0.000000,-3.481328,-0.130151,0.000000
23.550000,-0.945810,0.324718,0.000000,-0.632731,-0.625008,0.000000,-0.846835,-1.601820,0.000000,0.665978,1.939803,0.000000,-4.714803,0.166015,0.000000,-3.441420,-0.113093,0.000000
23.567000,-0.935453,0.353450,0.000000,-0.714289,-0.621785,0.000000,-0.904975,-1.603438,0.000000,0.544334,1.440652,0.000000,-4.873327,0.212036,0.000000,-3.398920,-0.074368,0.000000
23.584000,-0.927535,0.373735,0.000000,-0.798170,-0.617861,0.000000,-0.962417,-1.604282,0.000000,0.381809,0.947573,0.000000,-4.987274,0.247117,0.000000,-3.359705,-0.023886,0.000000
23.600000,-0.922804,0.385268,0.000000,-0.878537,-0.613750,0.000000,-1.015912,-1.604271,0.000000,0.207400,0.496770,0.000000,-5.051837,0.263734,0.000000,-3.328310,0.024698,0.000000
23.617000,-0.920909,0.389776,0.000000,-0.964700,-0.609263,0.000000,-1.072261,-1.603464,0.000000,0.015702,0.037099,0.000000,-5.078095,0.260375,0.000000,-3.302306,0.068253,0.000000
23.634000,-0.922225,0.386652,0.000000,-1.050982,-0.605022,0.000000,-1.128235,-1.602036,0.000000,-0.168156,-0.401078,0.000000,-5.067265,0.235014,0.000000,-3.284127,0.096849,0.000000
23.650000,-0.926189,0.377058,0.000000,-1.131792,-0.601576,0.000000,-1.180689,-1.600382,0.000000,-0.323900,-0.795615,0.000000,-5.030105,0.193120,0.000000,-3.273523,0.107125,0.000000
23.667000,-0.932923,0.360075,0.000000,-1.216807,-0.598782,0.000000,-1.236284,-1.598594,0.000000,-0.463333,-1.200456,0.000000,-4.968335,0.133321,0.000000,-3.268024,0.100198,0.000000
23.684000,-0.941758,0.336289,0.000000,-1.300610,-0.597105,0.000000,-1.291828,-1.597068,0.000000,-0.570336,-1.597195,0.000000,-4.887815,0.062698,0.000000,-3.267238,0.076929,0.000000
23.700000,-0.951466,0.307752,0.000000,-1.378101,-0.596669,0.000000,-1.344121,-1.596094,0.000000,-0.637329,-1.970405,0.000000,-4.795968,-0.008684,0.000000,-3.269869,0.043202,0.000000
23.717000,-0.962625,0.270833,0.000000,-1.458670,-0.597462,0.000000,-1.399754,-1.595727,0.000000,-0.668259,-2.375201,0.000000,-4.678903,-0.083981,0.000000,-3.275568,-0.001158,0.000000
23.734000,-0.973919,0.226894,0.000000,-1.537032,-0.599484,0.000000,-1.455506,-1.596157,0.000000,-0.651828,-2.797901,0.000000,-4.534761,-0.151982,0.000000,-3.283917,-0.049665,0.000000
23.750000,-0.983888,0.178781,0.000000,-1.608267,-0.602339,0.000000,-1.508127,-1.597314,0.000000,-0.585303,-3.221108,0.000000,-4.362352,-0.201969,0.000000,-3.294180,-0.094462,0.000000
23.767000,-0.992779,0.119951,0.000000,-1.680462,-0.606058,0.000000,-1.564240,-1.599283,0.000000,-0.447887,-3.706952,0.000000,-4.118199,-0.230397,0.000000,-3.307914,-0.135583,0.000000
23.784000,-0.998620,0.052497,0.000000,-1.747721,-0.609957,0.000000,-1.620615,-1.601848,0.000000,-0.222691,-4.236135,0.000000,-3.773583,-0.220800,0.000000,-3.325044,-0.163322,0.000000
23.800000,-0.999809,-0.019506,0.000000,-1.804566,-0.613108,0.000000,-1.673968,-1.604545,0.000000,0.093024,-4.768055,0.000000,-3.302624,-0.164515,0.000000,-3.344671,-0.170053,0.000000
23.817000,-0.994430,-0.105396,0.000000,-1.854841,-0.614993,0.000000,-1.731030,-1.607301,0.000000,0.564874,-5.329674,0.000000,-2.563260,-0.048086,0.000000,-3.368997,-0.148618,0.000000
23.834000,-0.979777,-0.200088,0.000000,-1.889846,-0.614541,0.000000,-1.788522,-1.609396,0.000000,1.179916,-5.777741,0.000000,-1.497569,0.101566,0.000000,-3.394628,-0.091645,0.000000
23.850000,-0.955726,-0.294257,0.000000,-1.903882,-0.612055,0.000000,-1.843008,-1.610203,0.000000,1.828779,-5.939740,0.000000,-0.226111,0.191061,0.000000,-3.414893,-0.003413,0.000000
23.867000,-0.919063,-0.394108,0.000000,-1.895658,-0.609188,0.000000,-1.901162,-1.609175,0.000000,2.465139,-5.748731,0.000000,1.175432,0.107329,0.000000,-3.423617,0.132642,0.000000
23.884000,-0.872723,-0.488214,0.000000,-1.865304,-0.609788,0.000000,-1.959262,-1.605367,0.000000,2.962130,-5.295054,0.000000,2.340070,-0.216307,0.000000,-3.405786,0.325959,0.000000
23.900000,-0.822402,-0.568905,0.000000,-1.821247,-0.616926,0.000000,-2.013358,-1.598302,0.000000,3.312252,-4.788147,0.000000,3.115664,-0.699084,0.000000,-3.348230,0.566270,0.000000
23.917000,-0.763547,-0.645751,0.000000,-1.763477,-0.634042,0.000000,-2.069338,-1.586120,0.000000,3.600198,-4.256935,0.000000,3.634480,-1.329297,0.000000,-3.225680,0.874569,0.000000
23.934000,-0.700346,-0.713803,0.000000,-1.699026,-0.662484,0.000000,-2.122584,-1.568355,0.000000,3.825399,-3.753281,0.000000,3.914259,-2.024054,0.000000,-3.024249,1.220178,0.000000
23.950000,-0.637826,-0.770179,0.000000,-1.635380,-0.700301,0.000000,-2.168896,-1.546094,0.000000,3.978958,-3.295187,0.000000,4.020231,-2.705981,0.000000,-2.749978,1.564580,0.000000
23.967000,-0.569360,-0.822088,0.000000,-1.566938,-0.752554,0.000000,-2.212437,-1.516317,0.000000,4.059027,-2.811193,0.000000,4.015034,-3.442348,0.000000,-2.352639,1.939325,0.000000
23.984000,-0.500516,-0.865727,0.000000,-1.499343,-0.817339,0.000000,-2.248130,-1.480152,0.000000,4.015836,-2.321736,0.000000,3.925906,-4.178077,0.000000,-1.821463,2.314779,0.000000
24.000000,-0.437611,-0.899164,0.000000,-1.437564,-0.889619,0.000000,-2.272255,-1.440341,0.000000,3.817998,-1.858168,0.000000,3.789427,-4.851502,0.000000,-1.165843,2.658864,0.000000
24.017000,-0.375973,-0.926630,0.000000,-1.374663,-0.977764,0.000000,-2.284722,-1.392247,0.000000,3.393709,-1.376970,0.000000,3.604878,-5.501238,0.000000,-0.262360,2.989862,0.000000
24.034000,-0.323595,-0.946195,0.000000,-1.315163,-1.075771,0.000000,-2.279847,-1.339186,0.000000,2.730315,-0.933756,0.000000,3.391415,-5.992750,0.000000,0.872638,3.231580,0.000000
24.050000,-0.286106,-0.958197,0.000000,-1.262597,-1.173746,0.000000,-2.256208,-1.286624,0.000000,1.936840,-0.578316,0.000000,3.179266,-6.206818,0.000000,2.098196,3.309351,0.000000
24.067000,-0.260799,-0.965392,0.000000,-1.210374,-1.278927,0.000000,-2.209232,-1.231108,0.000000,1.045067,-0.282322,0.000000,2.970410,-6.113452,0.000000,3.415615,3.186222,0.000000
24.084000,-0.250040,-0.968235,0.000000,-1.161312,-1.380035,0.000000,-2.140974,-1.179368,0.000000,0.244537,-0.063150,0.000000,2.812420,-5.745615,0.000000,4.578237,2.875146,0.000000
24.100000,-0.251174,-0.967941,0.000000,-1.117061,-1.468176,0.000000,-2.060441,-1.136454,0.000000,-0.360980,0.093672,0.000000,2.730653,-5.257829,0.000000,5.450886,2.478194,0.000000
24.117000,-0.261656,-0.965160,0.000000,-1.070826,-1.552733,0.000000,-1.961574,-1.098231,0.000000,-0.847496,0.229757,0.000000,2.722534,-4.686666,0.000000,6.142808,2.016501,0.000000
24.134000,-0.279242,-0.960220,0.000000,-1.024029,-1.627520,0.000000,-1.852741,-1.067841,0.000000,-1.202190,0.349609,0.000000,2.796745,-4.113684,0.000000,6.630758,1.563311,0.000000
24.150000,-0.300511,-0.953778,0.000000,-0.978212,-1.689113,0.000000,-1.743994,-1.046010,0.000000,-1.443192,0.454712,0.000000,2.942896,-3.587605,0.000000,6.941079,1.173282,0.000000
24.167000,-0.326651,-0.945144,0.000000,-0.926273,-1.745425,0.000000,-1.624112,-1.029168,0.000000,-1.619237,0.559624,0.000000,3.182258,-3.037965,0.000000,7.142612,0.820552,0.000000
24.184000,-0.355123,-0.934819,0.000000,-0.869512,-1.792374,0.000000,-1.501778,-1.017620,0.000000,-1.716847,0.652204,0.000000,3.510084,-2.483071,0.000000,7.232319,0.554594,0.000000
24.200000,-0.382784,-0.923837,0.000000,-0.810379,-1.827806,0.000000,-1.385993,-1.010082,0.000000,-1.725714,0.715036,0.000000,3.891830,-1.942169,0.000000,7.227225,0.405693,0.000000
24.217000,-0.411432,-0.911439,0.000000,-0.740407,-1.855777,0.000000,-1.263759,-1.003658,0.000000,-1.623450,0.732841,0.000000,4.343925,-1.345984,0.000000,7.140892,0.371853,0.000000
24.234000,-0.437227,-0.899350,0.000000,-0.662758,-1.873585,0.000000,-1.143547,-0.996746,0.000000,-1.389236,0.675390,0.000000,4.782950,-0.753442,0.000000,6.994286,0.459080,0.000000
24.250000,-0.456946,-0.889493,0.000000,-0.583384,-1.881466,0.000000,-1.032938,-0.988211,0.000000,-1.060988,0.545046,0.000000,5.123113,-0.243184,0.000000,6.829904,0.615803,0.000000
24.267000,-0.471480,-0.881876,0.000000,-0.494009,-1.881620,0.000000,-0.918329,-0.976106,0.000000,-0.640856,0.342623,0.000000,5.371349,0.207138,0.000000,6.655408,0.808841,0.000000
24.284000,-0.478593,-0.878036,0.000000,-0.401405,-1.875051,0.000000,-0.806554,-0.960798,0.000000,-0.195004,0.106291,0.000000,5.506019,0.547659,0.000000,6.498166,0.987327,0.000000
24.300000,-0.478379,-0.878152,0.000000,-0.312861,-1.864357,0.000000,-0.703628,-0.943865,0.000000,0.219513,-0.119581,0.000000,5.550742,0.775176,0.000000,6.371071,1.123421,0.000000
24.317000,-0.471033,-0.882115,0.000000,-0.218546,-1.849713,0.000000,-0.596314,-0.923811,0.000000,0.640991,-0.342277,0.000000,5.536498,0.935167,0.000000,6.257555,1.229358,0.000000
24.334000,-0.456719,-0.889610,0.000000,-0.124861,-1.832938,0.000000,-0.490761,-0.902281,0.000000,1.039093,-0.533462,0.000000,5.479551,1.028667,0.000000,6.163415,1.297537,0.000000
24.350000,-0.437239,-0.899344,0.000000,-0.037793,-1.816100,0.000000,-0.392753,-0.881216,0.000000,1.392535,-0.677016,0.000000,5.400758,1.069435,0.000000,6.089783,1.331046,0.000000
24.367000,-0.410526,-0.911848,0.000000,0.053186,-1.797832,0.000000,-0.289796,-0.858488,0.000000,1.746488,-0.786293,0.000000,5.300482,1.073820,0.000000,6.024922,1.338334,0.000000
24.384000,-0.377980,-0.925813,0.000000,0.142368,-1.779765,0.000000,-0.187840,-0.835855,0.000000,2.078916,-0.848756,0.000000,5.190365,1.047177,0.000000,5.971643,1.320491,0.000000
24.400000,-0.342345,-0.939573,0.000000,0.224552,-1.763360,0.000000,-0.092634,-0.814995,0.000000,2.372299,-0.864377,0.000000,5.082124,1.000416,0.000000,5.930354,1.284112,0.000000
24.417000,-0.299513,-0.954091,0.000000,0.309954,-1.746900,0.000000,0.007865,-0.793619,0.000000,2.663137,-0.836026,0.000000,4.964989,0.933509,0.000000,5.894281,1.227996,0.000000
24.434000,-0.251922,-0.967747,0.000000,0.393356,-1.731693,0.000000,0.107808,-0.773326,0.000000,2.932198,-0.763305,0.000000,4.846833,0.853920,0.000000,5.864742,1.157209,0.000000
24.450000,-0.203115,-0.979154,0.000000,0.470008,-1.718682,0.000000,0.201454,-0.755415,0.000000,3.165435,-0.656636,0.000000,4.734412,0.771457,0.000000,5.841676,1.080156,0.000000
24.467000,-0.147345,-0.989084,0.000000,0.549459,-1.706344,0.000000,0.300582,-0.737807,0.000000,3.392195,-0.505339,0.000000,4.612002,0.679680,0.000000,5.821036,0.990355,0.000000
24.484000,-0.087900,-0.996128,0.000000,0.626781,-1.695576,0.000000,0.399386,-0.721771,0.000000,3.597816,-0.317479,0.000000,4.483445,0.587440,0.000000,5.803345,0.895654,0.000000
24.500000,-0.028912,-0.999581,0.000000,0.697487,-1.686852,0.000000,0.492119,-0.708165,0.000000,3.772785,-0.109125,0.000000,4.352723,0.503831,0.000000,5.788608,0.805136,0.000000
24.517000,0.036672,-0.999327,0.000000,0.770193,-1.678991,0.000000,0.590403,-0.695284,0.000000,3.939800,0.144577,0.000000,4.197597,0.422803,0.000000,5.774349,0.710983,0.000000
24.534000,0.104933,-0.994478,0.000000,0.840066,-1.672399,0.000000,0.688453,-0.683957,0.000000,4.087737,0.431320,0.000000,4.017817,0.355500,0.000000,5.761128,0.622898,0.000000
24.550000,0.171329,-0.985213,0.000000,0.902791,-1.667093,0.000000,0.780537,-0.674592,0.000000,4.208670,0.731892,0.000000,3.816881,0.311615,0.000000,5.749558,0.549677,0.000000
24.567000,0.243810,-0.969822,0.000000,0.965551,-1.661984,0.000000,0.878184,-0.665805,0.000000,4.313945,1.084512,0.000000,3.557621,0.295868,0.000000,5.738588,0.487142,0.000000
24.584000,0.317817,-0.948151,0.000000,1.023404,-1.656772,0.000000,0.975663,-0.657910,0.000000,4.385912,1.470140,0.000000,3.237261,0.326407,0.000000,5.730133,0.445553,0.000000
24.600000,0.388233,-0.921560,0.000000,1.072344,-1.650935,0.000000,1.067309,-0.650946,0.000000,4.406692,1.856441,0.000000,2.869019,0.414193,0.000000,5.726445,0.428582,0.000000
24.617000,0.462811,-0.886456,0.000000,1.117280,-1.642543,0.000000,1.164676,-0.643665,0.000000,4.351189,2.271720,0.000000,2.406290,0.588218,0.000000,5.729973,0.430512,0.000000
24.634000,0.535538,-0.844510,0.000000,1.153882,-1.630416,0.000000,1.262183,-0.636295,0.000000,4.184191,2.653363,0.000000,1.896129,0.853134,0.000000,5.743075,0.434041,0.000000
24.650000,0.600461,-0.799653,0.000000,1.180415,-1.614300,0.000000,1.354213,-0.629517,0.000000,3.913751,2.938840,0.000000,1.428188,1.169346,0.000000,5.760890,0.404694,0.000000
24.667000,0.663859,-0.747856,0.000000,1.201025,-1.591331,0.000000,1.452277,-0.623407,0.000000,3.533151,3.136317,0.000000,1.016386,1.533519,0.000000,5.773439,0.298694,0.000000
24.684000,0.720362,-0.693597,0.000000,1.215748,-1.562268,0.000000,1.550372,-0.619914,0.000000,3.112405,3.232510,0.000000,0.739822,1.879475,0.000000,5.761741,0.096221,0.000000
24.700000,0.767028,-0.641612,0.000000,1.226371,-1.529869,0.000000,1.642242,-0.620443,0.000000,2.724691,3.257287,0.000000,0.607682,2.162521,0.000000,5.715590,-0.173267,0.000000
24.717000,0.810071,-0.586330,0.000000,1.236343,-1.490923,0.000000,1.738685,-0.626252,0.000000,2.345786,3.240931,0.000000,0.583030,2.410269,0.000000,5.623081,-0.517817,0.000000
24.734000,0.847012,-0.531571,0.000000,1.246717,-1.448214,0.000000,1.833174,-0.638231,0.000000,2.006749,3.197578,0.000000,0.650702,2.606270,0.000000,5.486108,-0.894739,0.000000
24.750000,0.876797,-0.480859,0.000000,1.258071,-1.405319,0.000000,1.919669,-0.655458,0.000000,1.721380,3.138759,0.000000,0.777222,2.749361,0.000000,5.320173,-1.258856,0.000000
24.767000,0.903703,-0.428157,0.000000,1.272782,-1.357554,0.000000,2.008368,-0.680119,0.000000,1.448939,3.058247,0.000000,0.960766,2.864385,0.000000,5.109603,-1.640590,0.000000
24.784000,0.926214,-0.376995,0.000000,1.290947,-1.308106,0.000000,2.093224,-0.711150,0.000000,1.203633,2.957127,0.000000,1.181499,2.948456,0.000000,4.868685,-2.006926,0.000000
24.800000,0.943774,-0.330588,0.000000,1.311686,-1.260447,0.000000,2.169144,-0.745889,0.000000,0.994751,2.839847,0.000000,1.414380,3.005879,0.000000,4.617614,-2.331981,0.000000
24.817000,0.958953,-0.283562,0.000000,1.337980,-1.208946,0.000000,2.245206,-0.788298,0.000000,0.794680,2.687452,0.000000,1.682078,3.050920,0.000000,4.326714,-2.652854,0.000000
24.834000,0.970919,-0.239406,0.000000,1.368971,-1.156767,0.000000,2.316107,-0.835930,0.000000,0.616759,2.501285,0.000000,1.966483,3.086944,0.000000,4.010146,-2.946110,0.000000
24.850000,0.979585,-0.201028,0.000000,1.402665,-1.107118,0.000000,2.377709,-0.885094,0.000000,0.469852,2.289530,0.000000,2.247374,3.119508,0.000000,3.685171,-3.194718,0.000000
24.867000,0.986403,-0.164341,0.000000,1.443500,-1.053756,0.000000,2.437173,-0.941422,0.000000,0.336167,2.017729,0.000000,2.558965,3.160094,0.000000,3.303523,-3.426051,0.000000
24.884000,0.991147,-0.132764,0.000000,1.489743,-0.999597,0.000000,2.489744,-1.001348,0.000000,0.225828,1.685909,0.000000,2.883378,3.214515,0.000000,2.871414,-3.616374,0.000000
24.900000,0.994068,-0.108751,0.000000,1.538385,-0.947628,0.000000,2.532017,-1.060321,0.000000,0.142509,1.302644,0.000000,3.197941,3.285202,0.000000,2.400527,-3.745746,0.000000
24.917000,0.995872,-0.090758,0.000000,1.595606,-0.890956,0.000000,2.567919,-1.124650,0.000000,0.072344,0.793821,0.000000,3.532491,3.387141,0.000000,1.803572,-3.806239,0.000000
24.934000,0.996584,-0.082576,0.000000,1.658337,-0.832296,0.000000,2.592543,-1.189036,0.000000,0.011657,0.140682,0.000000,3.838606,3.518606,0.000000,1.065786,-3.742651,0.000000
24.950000,0.996260,-0.086398,0.000000,1.721507,-0.774884,0.000000,2.602899,-1.247274,0.000000,-0.056378,-0.650098,0.000000,4.033654,3.658319,0.000000,0.196954,-3.500238,0.000000
24.967000,0.994357,-0.106074,0.000000,1.790192,-0.711585,0.000000,2.596877,-1.302570,0.000000,-0.181022,-1.696938,0.000000,3.983196,3.776170,0.000000,-0.941116,-2.945436,0.000000
24.984000,0.989483,-0.144640,0.000000,1.853968,-0.647296,0.000000,2.570063,-1.345302,0.000000,-0.413664,-2.829874,0.000000,3.413184,3.751674,0.000000,-2.218765,-2.026220,0.000000
25.000000,0.980398,-0.197024,0.000000,1.900379,-0.588982,0.000000,2.525572,-1.369455,0.000000,-0.733084,-3.647854,0.000000,2.311707,3.498706,0.000000,-3.297313,-0.994360,0.000000
25.017000,0.964869,-0.262727,0.000000,1.927582,-0.533246,0.000000,2.462411,-1.378209,0.000000,-1.087141,-3.992548,0.000000,0.888811,3.039401,0.000000,-4.061819,-0.094154,0.000000
25.034000,0.943830,-0.330430,0.000000,1.931681,-0.485823,0.000000,2.389567,-1.374837,0.000000,-1.374738,-3.926759,0.000000,-0.356801,2.544370,0.000000,-4.460166,0.430932,0.000000
25.050000,0.920128,-0.391616,0.000000,1.918505,-0.448541,0.000000,2.316589,-1.365892,0.000000,-1.578768,-3.709425,0.000000,-1.246069,2.125541,0.000000,-4.640473,0.652539,0.000000
25.067000,0.891802,-0.452423,0.000000,1.891128,-0.415752,0.000000,2.236828,-1.354100,0.000000,-1.747321,-3.444263,0.000000,-1.937625,1.741717,0.000000,-4.731772,0.712317,0.000000
25.084000,0.860880,-0.508806,0.000000,1.853680,-0.389033,0.000000,2.155979,-1.342249,0.000000,-1.887186,-3.193046,0.000000,-2.442379,1.408964,0.000000,-4.774423,0.669387,0.000000
25.100000,0.829728,-0.558166,0.000000,1.811625,-0.368757,0.000000,2.079418,-1.332236,0.000000,-2.005360,-2.981021,0.000000,-2.798437,1.130303,0.000000,-4.793372,0.575822,0.000000
25.117000,0.794616,-0.607112,0.000000,1.761489,-0.351863,0.000000,1.997843,-1.323533,0.000000,-2.125102,-2.781431,0.000000,-3.086729,0.861187,0.000000,-4.802492,0.443837,0.000000
25.134000,0.757477,-0.652861,0.000000,1.707062,-0.339359,0.000000,1.916165,-1.317255,0.000000,-2.244479,-2.604139,0.000000,-3.306605,0.612998,0.000000,-4.806021,0.292379,0.000000
25.150000,0.720647,-0.693301,0.000000,1.652829,-0.331317,0.000000,1.839259,-1.313788,0.000000,-2.359988,-2.453072,0.000000,-3.465685,0.394325,0.000000,-4.806921,0.139817,0.000000
25.167000,0.679443,-0.733727,0.000000,1.592767,-0.326496,0.000000,1.757542,-1.312830,0.000000,-2.488674,-2.304554,0.000000,-3.594198,0.174881,0.000000,-4.806796,-0.027693,0.000000
25.184000,0.635986,-0.771699,0.000000,1.530822,-0.325308,0.000000,1.675830,-1.314740,0.000000,-2.625429,-2.163713,0.000000,-3.688199,-0.033288,0.000000,-4.806374,-0.197165,0.000000
25.200000,0.592892,-0.805281,0.000000,1.471286,-0.327346,0.000000,1.598930,-1.319168,0.000000,-2.762734,-2.034079,0.000000,-3.749700,-0.220140,0.000000,-4.806100,-0.356095,0.000000
25.217000,0.544617,-0.838684,0.000000,1.407166,-0.332714,0.000000,1.517227,-1.326641,0.000000,-2.918496,-1.895185,0.000000,-3.789754,-0.409915,0.000000,-4.806143,-0.522464,0.000000
25.234000,0.493605,-0.869685,0.000000,1.342568,-0.341236,0.000000,1.435519,-1.336909,0.000000,-3.084553,-1.750692,0.000000,-3.806205,-0.591344,0.000000,-4.806595,-0.684736,0.000000
25.250000,0.442942,-0.896549,0.000000,1.281679,-0.352016,0.000000,1.358608,-1.349055,0.000000,-3.249638,-1.605491,0.000000,-3.801786,-0.755024,0.000000,-4.807363,-0.832612,0.000000
25.267000,0.386151,-0.922435,0.000000,1.217229,-0.366281,0.000000,1.276874,-1.364502,0.000000,-3.432757,-1.437028,0.000000,-3.777370,-0.922063,0.000000,-4.808429,-0.983670,0.000000
25.284000,0.326200,-0.945300,0.000000,1.153356,-0.383331,0.000000,1.195121,-1.382460,0.000000,-3.620875,-1.249475,0.000000,-3.734041,-1.082906,0.000000,-4.809566,-1.127865,0.000000
25.300000,0.266843,-0.963739,0.000000,1.094044,-0.401837,0.000000,1.118160,-1.401548,0.000000,-3.798411,-1.051715,0.000000,-3.677474,-1.229752,0.000000,-4.810474,-1.257083,0.000000
25.317000,0.200700,-0.979652,0.000000,1.032143,-0.424045,0.000000,1.036377,-1.424038,0.000000,-3.981532,-0.815692,0.000000,-3.602710,-1.382584,0.000000,-4.810979,-1.387700,0.000000
25.334000,0.131548,-0.991309,0.000000,0.971621,-0.448838,0.000000,0.954591,-1.448696,0.000000,-4.150954,-0.550837,0.000000,-3.515892,-1.534298,0.000000,-4.810704,-1.512245,0.000000
25.350000,0.063994,-0.997949,0.000000,0.916071,-0.474537,0.000000,0.877628,-1.473800,0.000000,-4.289100,-0.275040,0.000000,-3.427035,-1.678419,0.000000,-4.809484,-1.625235,0.000000
25.367000,-0.009943,-0.999950,0.000000,0.858633,-0.504398,0.000000,0.795887,-1.502430,0.000000,-4.402792,0.043780,0.000000,-3.330520,-1.835644,0.000000,-4.806995,-1.742817,0.000000
25.384000,-0.085445,-0.996342,0.000000,0.802806,-0.536987,0.000000,0.714198,-1.533056,0.000000,-4.471379,0.383461,0.000000,-3.238979,-1.999622,0.000000,-4.803277,-1.860466,0.000000
25.400000,-0.157171,-0.987571,0.000000,0.751595,-0.570267,0.000000,0.637380,-1.563726,0.000000,-4.485504,0.713863,0.000000,-3.165036,-2.161734,0.000000,-4.798852,-1.973899,0.000000
25.417000,-0.233125,-0.972446,0.000000,0.698309,-0.608542,0.000000,0.555843,-1.598344,0.000000,-4.439333,1.064245,0.000000,-3.108303,-2.342612,0.000000,-4.793613,-2.100039,0.000000
25.434000,-0.307726,-0.951474,0.000000,0.645734,-0.649959,0.000000,0.474396,-1.635173,0.000000,-4.325822,1.399057,0.000000,-3.083039,-2.530898,0.000000,-4.788473,-2.234308,0.000000
25.450000,-0.375670,-0.926753,0.000000,0.596359,-0.691897,0.000000,0.397815,-1.671991,0.000000,-4.157484,1.685284,0.000000,-3.095122,-2.711662,0.000000,-4.784389,-2.369457,0.000000
25.467000,-0.444393,-0.895831,0.000000,0.543329,-0.739622,0.000000,0.316507,-1.713561,0.000000,-3.917800,1.943497,0.000000,-3.151434,-2.902316,0.000000,-4.781467,-2.522696,0.000000
25.484000,-0.508570,-0.861020,0.000000,0.488941,-0.790531,0.000000,0.235234,-1.757814,0.000000,-3.624317,2.140737,0.000000,-3.255040,-3.085014,0.000000,-4.780366,-2.684940,0.000000
25.500000,-0.564085,-0.825716,0.000000,0.435794,-0.841181,0.000000,0.158746,-1.802039,0.000000,-3.309900,2.261146,0.000000,-3.395039,-3.243552,0.000000,-4.780941,-2.843950,0.000000
25.517000,-0.617311,-0.786718,0.000000,0.376519,-0.897615,0.000000,0.077456,-1.851851,0.000000,-2.948513,2.313601,0.000000,-3.585174,-3.391964,0.000000,-4.782729,-3.016643,0.000000
25.534000,-0.664253,-0.747507,0.000000,0.313691,-0.956365,0.000000,-0.003868,-1.904606,0.000000,-2.572695,2.286159,0.000000,-3.811715,-3.515347,0.000000,-4.784701,-3.189501,0.000000
25.550000,-0.702567,-0.711617,0.000000,0.250817,-1.013372,0.000000,-0.080432,-1.956918,0.000000,-2.217021,2.188826,0.000000,-4.051269,-3.606404,0.000000,-4.785448,-3.348657,0.000000
25.567000,-0.737090,-0.675794,0.000000,0.179633,-1.075313,0.000000,-0.161773,-2.015231,0.000000,-1.846383,2.013854,0.000000,-4.326134,-3.676102,0.000000,-4.783489,-3.509977,0.000000
25.584000,-0.765422,-0.643528,0.000000,0.103651,-1.138208,0.000000,-0.243045,-2.076188,0.000000,-1.489401,1.771517,0.000000,-4.614689,-3.719103,0.000000,-4.777009,-3.659107,0.000000
25.600000,-0.786662,-0.617382,0.000000,0.027593,-1.197885,0.000000,-0.319391,-2.135759,0.000000,-1.168002,1.488257,0.000000,-4.893282,-3.737088,0.000000,-4.765297,-3.784438,0.000000
25.617000,-0.803715,-0.595013,0.000000,-0.058133,-1.261424,0.000000,-0.400244,-2.201086,0.000000,-0.840206,1.134911,0.000000,-5.192470,-3.734410,0.000000,-4.745444,-3.897163,0.000000
25.634000,-0.815275,-0.579073,0.000000,-0.148954,-1.324736,0.000000,-0.480685,-2.268112,0.000000,-0.520223,0.732420,0.000000,-5.492251,-3.710562,0.000000,-4.716583,-3.983321,0.000000
25.650000,-0.821177,-0.570672,0.000000,-0.239084,-1.383792,0.000000,-0.555871,-2.332292,0.000000,-0.215938,0.310727,0.000000,-5.773885,-3.668073,0.000000,-4.679953,-4.033433,0.000000
25.667000,-0.821971,-0.569527,0.000000,-0.339779,-1.445591,0.000000,-0.635019,-2.401016,0.000000,0.127838,-0.184502,0.000000,-6.072498,-3.597220,0.000000,-4.629480,-4.043133,0.000000
25.684000,-0.816559,-0.577261,0.000000,-0.445544,-1.505886,0.000000,-0.713194,-2.469404,0.000000,0.520039,-0.735616,0.000000,-6.370274,-3.488510,0.000000,-4.565037,-3.989975,0.000000
25.700000,-0.804757,-0.593604,0.000000,-0.549689,-1.560525,0.000000,-0.785647,-2.532291,0.000000,0.973212,-1.319397,0.000000,-6.646557,-3.329439,0.000000,-4.488798,-3.853372,0.000000
25.717000,-0.783054,-0.621953,0.000000,-0.665054,-1.614964,0.000000,-0.861123,-2.595557,0.000000,1.616381,-2.035065,0.000000,-6.919221,-3.049351,0.000000,-4.386501,-3.555766,0.000000
25.734000,-0.748114,-0.663569,0.000000,-0.784466,-1.662906,0.000000,-0.934623,-2.651570,0.000000,2.560344,-2.886559,0.000000,-7.102384,-2.535070,0.000000,-4.255005,-2.967526,0.000000
